販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2001,冷凍しらうお,兵庫,"12,135","13,485,570","1,111"
2001,冷凍するめいか,北海道,"20,789","4,514,160",217
2001,冷凍するめいか,青森,"182,474","51,443,233",282
2001,冷凍するめいか,岩手,824,"490,770",596
2001,冷凍するめいか,千葉,"13,124","4,257,183",324
2001,冷凍するめいか,東京,"62,443","18,277,847",293
2001,冷凍するめいか,石川,"984,337","173,477,401",176
2001,冷凍するめいか,福井,"11,386","1,540,509",135
2001,冷凍するめいか,愛知,"32,351","8,967,297",277
2001,冷凍するめいか,三重,"8,566","6,500,571",759
2001,冷凍するめいか,大阪,"75,347","27,096,976",360
2001,冷凍するめいか,兵庫,"1,048","703,650",671
2001,冷凍するめいか,広島,305,"1,276,800","4,186"
2001,冷凍するめいか,山口,90,"72,870",810
2001,冷凍するめいか,長崎,30,"17,326",578
2001,冷凍するめいか,鹿児島,"2,880","2,213,568",769
2001,冷凍するめいか,沖縄,30,"45,675","1,523"
2001,冷凍やりいか,東京,"251,322","223,570,423",890
2001,冷凍やりいか,石川,"33,917","33,628,919",992
2001,冷凍やりいか,福井,350,"708,750","2,025"
2001,冷凍やりいか,愛知,"257,802","248,328,147",963
2001,冷凍やりいか,三重,959,"2,187,677","2,281"
2001,冷凍やりいか,大阪,"45,311","54,254,290","1,197"
2001,冷凍やりいか,兵庫,"7,576","7,493,500",989
2001,冷凍やりいか,鳥取,"11,012","12,754,992","1,158"
2001,冷凍やりいか,山口,"1,775","1,207,920",681
2001,冷凍やりいか,徳島,"8,122","16,114,224","1,984"
2001,冷凍やりいか,福岡,"112,415","126,279,408","1,123"
2001,冷凍やりいか,長崎,944,"1,208,314","1,280"
2001,冷凍もんこういか,宮城,140,"67,200",480
2001,冷凍もんこういか,千葉,88,"15,656",178
2001,冷凍もんこういか,東京,"27,984","12,310,610",440
2001,冷凍もんこういか,石川,613,"515,426",841
2001,冷凍もんこういか,愛知,"54,908","27,657,099",504
2001,冷凍もんこういか,大阪,"9,749","12,178,688","1,249"
2001,冷凍もんこういか,徳島,"3,663","5,492,789","1,500"
2001,冷凍もんこういか,福岡,12,"9,450",788
2001,冷凍たこ,北海道,"31,030","32,713,279","1,054"
2001,冷凍たこ,宮城,820,"514,017",627
2001,冷凍たこ,茨城,"1,371","1,081,260",789
2001,冷凍たこ,東京,"109,940","58,166,533",529
2001,冷凍たこ,石川,"75,649","46,357,862",613
2001,冷凍たこ,福井,"2,089","1,370,375",656
2001,冷凍たこ,愛知,"55,708","39,336,953",706
2001,冷凍たこ,三重,925,"603,330",652
2001,冷凍たこ,大阪,"81,355","45,773,205",563
2001,冷凍たこ,兵庫,820,"465,570",568
2001,冷凍たこ,福岡,"23,485","19,612,812",835
2001,冷凍えび,北海道,"162,616","211,751,098","1,302"
2001,冷凍えび,宮城,"1,200","1,784,160","1,487"
2001,冷凍えび,千葉,"4,766","17,332,320","3,637"
2001,冷凍えび,東京,"1,253,753","1,404,711,246","1,120"
2001,冷凍えび,新潟,"6,207","6,119,883",986
2001,冷凍えび,富山,"23,353","34,267,801","1,467"
2001,冷凍えび,石川,"314,266","455,132,660","1,448"
2001,冷凍えび,福井,"32,888","33,536,070","1,020"
2001,冷凍えび,岐阜,"521,588","741,177,808","1,421"
2001,冷凍えび,愛知,"747,274","1,176,712,027","1,575"
2001,冷凍えび,三重,"24,991","51,970,361","2,080"
2001,冷凍えび,大阪,"330,365","417,834,900","1,265"
2001,冷凍えび,兵庫,"60,252","101,524,773","1,685"
2001,冷凍えび,香川,125,"509,250","4,074"
2001,冷凍えび,福岡,"29,956","30,555,557","1,020"
2001,冷凍えび,長崎,24,"2,520",105
2001,冷凍えび,大分,120,"112,980",942
2001,冷凍えび,沖縄,110,"311,850","2,835"
2001,冷凍かに,北海道,"103,529","119,385,577","1,153"
2001,冷凍かに,青森,942,"2,306,063","2,448"
2001,冷凍かに,宮城,"2,541","6,453,531","2,540"
2001,冷凍かに,千葉,"46,693","81,322,205","1,742"
2001,冷凍かに,東京,"698,285","906,112,344","1,298"
2001,冷凍かに,新潟,"1,167","1,847,685","1,583"
2001,冷凍かに,石川,"324,490","416,783,771","1,284"
2001,冷凍かに,福井,"20,504","25,657,824","1,251"
2001,冷凍かに,愛知,"656,774","812,303,353","1,237"
2001,冷凍かに,三重,"80,578","58,402,128",725
2001,冷凍かに,京都,"3,577","5,619,023","1,571"
2001,冷凍かに,大阪,"563,588","713,538,992","1,266"
2001,冷凍かに,兵庫,"57,602","80,478,406","1,397"
2001,冷凍かに,鳥取,"197,284","328,814,425","1,667"
2001,冷凍かに,島根,"6,148","8,254,715","1,343"
2001,冷凍かに,岡山,"11,083","5,521,919",498
2001,冷凍かに,徳島,39,"57,750","1,481"
2001,冷凍かに,福岡,"49,947","67,485,145","1,351"
2001,冷凍あかうお,北海道,"141,070","33,315,962",236
2001,冷凍あかうお,青森,"23,793","7,851,457",330
2001,冷凍あかうお,宮城,"180,459","49,703,584",275
2001,冷凍あかうお,東京,"103,779","48,080,334",463
2001,冷凍あかうお,新潟,100,"38,850",389
2001,冷凍あかうお,石川,"20,553","7,180,869",349
2001,冷凍あかうお,愛知,"253,689","88,157,965",348
2001,冷凍あかうお,三重,"8,366","3,656,846",437
2001,冷凍あかうお,大阪,"150,977","61,071,413",405
2001,冷凍あかうお,兵庫,"2,173","1,577,168",726
2001,冷凍あかうお,山口,"18,791","7,684,132",409
2001,冷凍メルルーサ,東京,816,"430,217",527
2001,冷凍メルルーサ,石川,692,"363,652",526
2001,冷凍メルルーサ,愛知,"70,035","43,296,384",618
2001,冷凍メルルーサ,大阪,"7,385","4,866,330",659
2001,冷凍メロー,宮城,740,"606,060",819
2001,冷凍メロー,茨城,160,"100,800",630
2001,冷凍メロー,千葉,10,"6,300",630
2001,冷凍メロー,東京,"42,213","43,618,380","1,033"
2001,冷凍メロー,石川,"43,304","49,815,229","1,150"
2001,冷凍メロー,福井,"31,365","30,131,985",961
2001,冷凍メロー,愛知,"299,815","306,513,906","1,022"
2001,冷凍メロー,大阪,"57,389","65,957,432","1,149"
2001,冷凍メロー,兵庫,775,"764,715",987
2001,冷凍くじら,宮城,180,"228,438","1,269"
2001,冷凍くじら,東京,"1,521","4,325,048","2,844"
2001,冷凍くじら,石川,101,"290,263","2,874"
2001,冷凍くじら,山口,"2,947","6,821,738","2,315"
2001,冷凍すりみ,北海道,"10,890","3,284,088",302
2001,冷凍すりみ,東京,"1,141,860","296,603,265",260
2001,冷凍すりみ,富山,"61,160","18,113,340",296
2001,冷凍すりみ,石川,"54,500","19,320,105",354
2001,冷凍すりみ,福井,700,"205,800",294
2001,冷凍すりみ,愛知,"142,924","48,326,985",338
2001,冷凍すりみ,三重,200,"50,820",254
2001,冷凍すりみ,大阪,140,"34,335",245
2001,冷凍すりみ,広島,"2,400","597,030",249
2001,冷凍すりみ,福岡,167,"122,327",732
2001,冷凍すりみ,長崎,32,"8,033",251
2001,冷凍かい,北海道,"101,334","123,181,533","1,216"
2001,冷凍かい,青森,"15,220","9,709,581",638
2001,冷凍かい,宮城,"7,841","10,316,198","1,316"
2001,冷凍かい,茨城,18,"3,623",201
2001,冷凍かい,千葉,"9,357","14,007,420","1,497"
2001,冷凍かい,東京,"85,279","70,651,494",828
2001,冷凍かい,新潟,20,"30,030","1,502"
2001,冷凍かい,富山,"4,894","5,748,618","1,175"
2001,冷凍かい,石川,"42,123","66,073,239","1,569"
2001,冷凍かい,福井,"31,521","11,109,725",352
2001,冷凍かい,静岡,"1,941","3,090,438","1,592"
2001,冷凍かい,愛知,"246,181","235,364,070",956
2001,冷凍かい,三重,"6,088","6,645,570","1,092"
2001,冷凍かい,大阪,"834,509","309,073,939",370
2001,冷凍かい,兵庫,"62,737","52,561,903",838
2001,冷凍かい,和歌山,720,"393,120",546
2001,冷凍かい,広島,30,"26,775",893
2001,冷凍かい,山口,"14,155","9,552,480",675
2001,冷凍かい,福岡,171,"369,496","2,161"
2001,冷凍食品　開き,茨城,"8,120","4,149,915",511
2001,冷凍食品　開き,東京,"4,361","3,214,680",737
2001,冷凍食品　開き,石川,"2,768","1,161,762",420
2001,冷凍食品　開き,愛知,"25,596","16,731,124",654
2001,冷凍食品　開き,三重,"32,564","21,237,983",652
2001,冷凍食品　開き,大阪,198,"173,124",874
2001,冷凍食品　開き,山口,"19,824","13,006,207",656
2001,冷凍食品　切身,千葉,"2,902","524,370",181
2001,冷凍食品　切身,東京,"60,224","197,446,178","3,279"
2001,冷凍食品　切身,神奈川,"18,267","37,556,094","2,056"
2001,冷凍食品　切身,新潟,"4,429","15,791,131","3,565"
2001,冷凍食品　切身,富山,321,"542,468","1,690"
2001,冷凍食品　切身,石川,"2,528","5,656,749","2,238"
2001,冷凍食品　切身,静岡,"177,791","222,648,995","1,252"
2001,冷凍食品　切身,愛知,"1,214","2,384,136","1,964"
2001,冷凍食品　切身,三重,801,"1,124,487","1,404"
2001,冷凍食品　切身,大阪,"1,633","15,187,195","9,300"
2001,冷凍食品　フライ,宮城,901,"1,005,640","1,116"
2001,冷凍食品　フライ,茨城,12,"11,025",919
2001,冷凍食品　フライ,埼玉,66,"38,793",588
2001,冷凍食品　フライ,東京,"6,995","2,909,621",416
2001,冷凍食品　フライ,新潟,11,"62,160","5,651"
2001,冷凍食品　フライ,石川,"6,481","6,095,943",941
2001,冷凍食品　フライ,愛知,"3,014","1,946,648",646
2001,冷凍食品　フライ,三重,313,"783,563","2,503"
2001,冷凍食品　フライ,京都,2,"1,884",942
2001,冷凍食品　フライ,大阪,"9,571","4,059,370",424
2001,冷凍食品　フライ,兵庫,"7,733","5,332,530",690
2001,冷凍食品　フライ,鳥取,80,"57,120",714
2001,冷凍食品　フライ,山口,"3,455","2,973,486",861
2001,冷凍食品　フライ,香川,193,"123,900",642
2001,冷凍食品　その他,北海道,"2,974","7,641,166","2,569"
2001,冷凍食品　その他,青森,"32,975","16,940,453",514
2001,冷凍食品　その他,宮城,"98,249","153,089,505","1,558"
2001,冷凍食品　その他,山形,42,"40,320",960
2001,冷凍食品　その他,福島,139,"154,770","1,113"
2001,冷凍食品　その他,群馬,"15,996","29,266,759","1,830"
2001,冷凍食品　その他,埼玉,26,"22,912",881
2001,冷凍食品　その他,千葉,142,"329,785","2,322"
2001,冷凍食品　その他,東京,"114,532","120,821,598","1,055"
2001,冷凍食品　その他,神奈川,9,"18,900","2,100"
2001,冷凍食品　その他,新潟,59,"64,156","1,087"
2001,冷凍食品　その他,富山,"1,123","14,960,159","13,322"
2001,冷凍食品　その他,石川,"56,165","64,712,318","1,152"
2001,冷凍食品　その他,福井,833,"53,403",64
2001,冷凍食品　その他,岐阜,"1,943","1,513,462",779
2001,冷凍食品　その他,静岡,"38,900","40,548,305","1,042"
2001,冷凍食品　その他,愛知,"57,583","40,160,680",697
2001,冷凍食品　その他,三重,"28,384","9,172,471",323
2001,冷凍食品　その他,京都,610,"540,997",887
2001,冷凍食品　その他,大阪,"121,554","141,637,982","1,165"
2001,冷凍食品　その他,兵庫,"7,687","2,599,172",338
2001,冷凍食品　その他,和歌山,400,"972,826","2,432"
2001,冷凍食品　その他,鳥取,"7,577","6,019,737",794
2001,冷凍食品　その他,広島,982,"1,366,103","1,391"
2001,冷凍食品　その他,山口,"1,961","1,194,690",609
2001,冷凍食品　その他,徳島,"3,783","7,030,748","1,859"
2001,冷凍食品　その他,香川,602,"411,873",684
2001,冷凍食品　その他,愛媛,663,"397,520",600
2001,冷凍食品　その他,高知,"1,270","2,130,450","1,678"
2001,冷凍食品　その他,福岡,"42,121","52,539,482","1,247"
2001,冷凍食品　その他,大分,908,"1,491,000","1,642"
2001,その他　冷凍魚,北海道,"144,554","57,277,674",396
2001,その他　冷凍魚,青森,"6,570","3,535,947",538
2001,その他　冷凍魚,岩手,"2,432","1,248,114",513
2001,その他　冷凍魚,宮城,"195,706","40,182,237",205
2001,その他　冷凍魚,茨城,"1,780","1,240,260",697
2001,その他　冷凍魚,埼玉,8,"14,280","1,785"
2001,その他　冷凍魚,千葉,"962,682","155,570,455",162
2001,その他　冷凍魚,東京,"340,152","364,144,277","1,071"
2001,その他　冷凍魚,新潟,"35,396","6,046,093",171
2001,その他　冷凍魚,富山,"1,737,598","107,008,408",62
2001,その他　冷凍魚,石川,"2,305,574","287,092,577",125
2001,その他　冷凍魚,福井,418,"335,129",802
2001,その他　冷凍魚,静岡,"243,587","112,763,927",463
2001,その他　冷凍魚,愛知,"256,929","276,402,788","1,076"
2001,その他　冷凍魚,三重,"523,893","181,185,474",346
2001,その他　冷凍魚,滋賀,193,"183,540",951
2001,その他　冷凍魚,京都,"27,121","3,644,238",134
2001,その他　冷凍魚,大阪,"90,852","64,329,325",708
2001,その他　冷凍魚,兵庫,"42,676","23,367,817",548
2001,その他　冷凍魚,和歌山,"84,163","13,367,331",159
2001,その他　冷凍魚,鳥取,"123,961","22,499,223",182
2001,その他　冷凍魚,島根,"38,623","8,196,301",212
2001,その他　冷凍魚,広島,66,"485,730","7,360"
2001,その他　冷凍魚,山口,"168,347","82,598,623",491
2001,その他　冷凍魚,徳島,"7,497","6,761,732",902
2001,その他　冷凍魚,愛媛,"28,334","2,647,607",93
2001,その他　冷凍魚,高知,"1,750","2,059,050","1,177"
2001,その他　冷凍魚,福岡,"297,991","246,345,615",827
2001,その他　冷凍魚,長崎,"55,108","37,997,670",690
2001,その他　冷凍魚,大分,"8,892","3,202,773",360
2001,その他　冷凍魚,宮崎,949,"826,907",871
2001,その他　冷凍魚,沖縄,"4,849","1,755,285",362
2002,冷凍まぐろ,宮城,704,"847,633","1,204"
2002,冷凍まぐろ,東京,"15,106","75,718,527","5,012"
2002,冷凍まぐろ,神奈川,"36,822","110,007,942","2,988"
2002,冷凍まぐろ,石川,"21,678","61,734,259","2,848"
2002,冷凍まぐろ,静岡,"214,668","448,148,717","2,088"
2002,冷凍まぐろ,愛知,"1,369","1,488,250","1,087"
2002,冷凍まぐろ,京都,10,"7,875",788
2002,冷凍かじき,宮城,10,"4,200",420
2002,冷凍かじき,千葉,9,"1,682",187
2002,冷凍かじき,東京,"8,989","1,718,586",191
2002,冷凍かじき,神奈川,"76,781","50,807,777",662
2002,冷凍かじき,新潟,609,"211,208",347
2002,冷凍かじき,富山,"2,040","1,926,293",944
2002,冷凍かじき,石川,"67,680","50,625,207",748
2002,冷凍かじき,静岡,"1,317,146","838,047,195",636
2002,冷凍かじき,大阪,50,"80,693","1,614"
2002,冷凍さけ,北海道,"57,744","20,097,890",348
2002,冷凍さけ,青森,"37,200","12,264,630",330
2002,冷凍さけ,岩手,"8,420","3,832,920",455
2002,冷凍さけ,宮城,"8,138","10,988,199","1,350"
2002,冷凍さけ,千葉,"24,532","9,405,325",383
2002,冷凍さけ,東京,"643,405","367,264,814",571
2002,冷凍さけ,石川,"391,014","186,381,900",477
2002,冷凍さけ,福井,733,"1,111,207","1,516"
2002,冷凍さけ,岐阜,22,"16,632",756
2002,冷凍さけ,愛知,"215,710","134,260,959",622
2002,冷凍さけ,三重,"104,093","52,058,831",500
2002,冷凍さけ,大阪,"340,003","199,827,893",588
2002,冷凍さけ,兵庫,154,"118,965",773
2002,冷凍さけ,広島,10,"37,800","3,780"
2002,冷凍さけ,山口,"12,500","3,346,875",268
2002,冷凍あじ,宮城,"28,414","2,486,074",87
2002,冷凍あじ,千葉,"35,048","5,869,633",167
2002,冷凍あじ,東京,"94,080","21,679,861",230
2002,冷凍あじ,富山,"206,939","8,428,493",41
2002,冷凍あじ,石川,"520,594","33,783,935",65
2002,冷凍あじ,福井,50,"21,000",420
2002,冷凍あじ,愛知,"142,886","31,099,132",218
2002,冷凍あじ,大阪,"56,520","15,712,200",278
2002,冷凍あじ,兵庫,221,"99,068",448
2002,冷凍あじ,鳥取,"3,075","1,246,613",405
2002,冷凍さば,北海道,"32,625","1,425,769",44
2002,冷凍さば,青森,"86,230","27,271,073",316
2002,冷凍さば,宮城,"6,715","800,941",119
2002,冷凍さば,千葉,"68,615","30,327,256",442
2002,冷凍さば,東京,"568,246","163,936,281",288
2002,冷凍さば,石川,"331,971","41,376,088",125
2002,冷凍さば,福井,"100,010","23,359,497",234
2002,冷凍さば,愛知,"623,122","150,291,411",241
2002,冷凍さば,大阪,"51,255","18,946,162",370
2002,冷凍さば,兵庫,10,"3,990",399
2002,冷凍さば,鳥取,"26,685","3,212,213",120
2002,冷凍さば,福岡,"5,280","1,282,365",243
2002,冷凍さんま,北海道,"4,785","1,174,531",245
2002,冷凍さんま,岩手,"1,561","485,625",311
2002,冷凍さんま,宮城,"22,680","6,232,307",275
2002,冷凍さんま,東京,155,"41,370",267
2002,冷凍さんま,石川,"15,229","2,458,151",161
2002,冷凍さんま,愛知,"2,522","989,785",392
2002,冷凍さんま,三重,40,"11,760",294
2002,冷凍かれい,北海道,"641,849","210,795,780",328
2002,冷凍かれい,青森,"1,280","467,565",365
2002,冷凍かれい,宮城,"141,291","96,214,873",681
2002,冷凍かれい,東京,"499,644","193,357,303",387
2002,冷凍かれい,新潟,36,"86,940","2,415"
2002,冷凍かれい,石川,"246,847","83,151,628",337
2002,冷凍かれい,福井,49,"26,250",536
2002,冷凍かれい,愛知,"284,362","117,955,346",415
2002,冷凍かれい,三重,"32,037","11,510,439",359
2002,冷凍かれい,大阪,"77,285","34,490,466",446
2002,冷凍かれい,兵庫,"11,359","3,049,145",268
2002,冷凍かれい,島根,369,"194,303",527
2002,冷凍かれい,山口,"6,670","2,069,025",310
2002,冷凍ほっけ,北海道,"23,754","5,753,198",242
2002,冷凍ほっけ,宮城,"129,206","41,144,519",318
2002,冷凍ほっけ,茨城,"8,907","3,902,955",438
2002,冷凍ほっけ,東京,"12,436","4,626,695",372
2002,冷凍ほっけ,石川,"47,614","16,754,345",352
2002,冷凍ほっけ,福井,340,"52,500",154
2002,冷凍ほっけ,愛知,"1,475","450,259",305
2002,冷凍たい,北海道,"1,260","688,695",547
2002,冷凍たい,宮城,"5,594","3,133,219",560
2002,冷凍たい,茨城,200,"168,000",840
