販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2003,煮干いかなご,大阪,724,"1,066,223","1,473"
2003,煮干いかなご,兵庫,"23,992","19,540,542",814
2003,煮干いかなご,和歌山,"1,820","2,031,730","1,116"
2003,煮干いかなご,広島,216,"230,477","1,067"
2003,煮干いかなご,香川,141,"72,450",514
2003,その他塩干加工品,北海道,"155,735","151,519,590",973
2003,その他塩干加工品,青森,"144,993","68,956,506",476
2003,その他塩干加工品,岩手,"12,114","5,535,834",457
2003,その他塩干加工品,宮城,"95,562","107,496,518","1,125"
2003,その他塩干加工品,山形,336,"360,990","1,074"
2003,その他塩干加工品,福島,"1,748","2,276,148","1,302"
2003,その他塩干加工品,茨城,"209,988","113,454,186",540
2003,その他塩干加工品,栃木,"1,667","2,036,398","1,222"
2003,その他塩干加工品,群馬,106,"76,356",720
2003,その他塩干加工品,埼玉,"3,544","1,827,454",516
2003,その他塩干加工品,千葉,"63,591","43,109,445",678
2003,その他塩干加工品,東京,"158,248","114,870,064",726
2003,その他塩干加工品,神奈川,"36,380","35,593,532",978
2003,その他塩干加工品,新潟,"10,462","12,966,125","1,239"
2003,その他塩干加工品,富山,"103,047","87,493,025",849
2003,その他塩干加工品,石川,"268,005","209,451,435",782
2003,その他塩干加工品,福井,"20,788","13,008,513",626
2003,その他塩干加工品,山梨,"2,023","1,457,563",720
2003,その他塩干加工品,岐阜,"131,708","70,455,942",535
2003,その他塩干加工品,静岡,"60,417","57,079,007",945
2003,その他塩干加工品,愛知,"40,797","25,928,012",636
2003,その他塩干加工品,三重,"323,620","245,525,387",759
2003,その他塩干加工品,滋賀,"1,697","1,914,592","1,128"
2003,その他塩干加工品,京都,"4,298","5,913,948","1,376"
2003,その他塩干加工品,大阪,"71,072","83,848,681","1,180"
2003,その他塩干加工品,兵庫,"228,661","213,602,469",934
2003,その他塩干加工品,奈良,742,"576,135",776
2003,その他塩干加工品,和歌山,"2,812","3,545,728","1,261"
2003,その他塩干加工品,鳥取,"32,071","26,551,042",828
2003,その他塩干加工品,島根,"79,988","78,898,760",986
2003,その他塩干加工品,岡山,"2,274","3,277,061","1,441"
2003,その他塩干加工品,広島,"39,969","20,533,269",514
2003,その他塩干加工品,山口,"194,061","110,084,474",567
2003,その他塩干加工品,徳島,"12,507","22,287,587","1,782"
2003,その他塩干加工品,香川,"3,231","3,013,290",933
2003,その他塩干加工品,愛媛,"13,248","16,214,834","1,224"
2003,その他塩干加工品,高知,"1,529","1,130,493",739
2003,その他塩干加工品,福岡,"125,694","79,726,100",634
2003,その他塩干加工品,佐賀,103,"138,590","1,346"
2003,その他塩干加工品,長崎,"10,635","19,834,892","1,865"
2003,その他塩干加工品,熊本,"9,285","7,275,747",784
2003,その他塩干加工品,大分,890,"877,485",986
2003,その他塩干加工品,宮崎,19,"5,807",306
2003,その他塩干加工品,鹿児島,550,"550,259","1,000"
2004,塩さけ,北海道,"319,682","195,023,272",610
2004,塩さけ,青森,"18,733","11,719,527",626
2004,塩さけ,岩手,984,"448,056",455
2004,塩さけ,宮城,"219,460","144,898,534",660
2004,塩さけ,千葉,"422,081","277,295,414",657
2004,塩さけ,東京,"224,559","104,617,737",466
2004,塩さけ,神奈川,"1,145","2,520,327","2,201"
2004,塩さけ,新潟,"2,057","599,367",291
2004,塩さけ,石川,"21,851","18,566,312",850
2004,塩さけ,福井,"32,153","21,883,525",681
2004,塩さけ,愛知,"20,883","15,530,246",744
2004,塩さけ,三重,"58,664","33,535,299",572
2004,塩さけ,滋賀,934,"2,676,377","2,866"
2004,塩さけ,京都,321,"396,527","1,235"
2004,塩さけ,大阪,"120,987","65,916,759",545
2004,塩さけ,兵庫,"68,253","43,259,104",634
2004,塩さけ,和歌山,"13,136","9,499,409",723
2004,塩さば,北海道,80,"50,274",628
2004,塩さば,青森,"50,469","43,620,241",864
2004,塩さば,岩手,"24,777","13,081,993",528
2004,塩さば,宮城,"130,649","55,688,000",426
2004,塩さば,茨城,50,"61,478","1,230"
2004,塩さば,千葉,"438,223","210,061,398",479
2004,塩さば,東京,"20,465","8,671,391",424
2004,塩さば,富山,9,"6,426",714
2004,塩さば,石川,"10,468","5,632,578",538
2004,塩さば,福井,134,"249,690","1,863"
2004,塩さば,岐阜,7,"5,544",792
2004,塩さば,静岡,"58,650","31,220,280",532
2004,塩さば,愛知,"7,248","4,179,971",577
2004,塩さば,三重,"16,067","3,844,657",239
2004,塩さば,京都,21,"24,570","1,170"
2004,塩さば,大阪,266,"176,526",664
2004,塩さば,兵庫,"6,509","3,959,403",608
2004,塩さば,和歌山,"3,300","2,075,777",629
2004,塩さば,鳥取,"1,145","832,962",727
2004,塩さば,島根,"1,633","1,407,231",862
2004,塩さば,山口,"14,246","8,194,558",575
2004,塩ます,北海道,"138,291","43,131,348",312
2004,塩ます,宮城,"4,253","1,304,520",307
2004,塩ます,千葉,10,"2,079",208
2004,塩ます,東京,"137,830","50,975,705",370
2004,塩ます,新潟,"9,395","2,949,526",314
2004,塩ます,石川,"2,751","828,450",301
2004,塩ます,福井,38,"10,500",276
2004,塩ます,三重,"26,645","13,998,181",525
2004,塩ます,兵庫,119,"78,645",661
2004,塩くらげ,東京,66,"37,212",564
2004,塩くらげ,石川,112,"96,128",858
2004,塩くらげ,三重,"2,977","1,255,905",422
2004,塩くらげ,大阪,"1,535","1,602,426","1,044"
2004,塩くらげ,兵庫,932,"1,113,966","1,195"
2004,塩くらげ,広島,"4,193","481,941",115
2004,しおから,北海道,"30,678","22,579,799",736
2004,しおから,青森,767,"281,243",367
2004,しおから,宮城,"31,670","32,146,187","1,015"
2004,しおから,茨城,32,"61,966","1,936"
2004,しおから,東京,"7,536","3,816,039",506
2004,しおから,神奈川,"18,623","20,244,498","1,087"
2004,しおから,新潟,787,"1,377,959","1,751"
2004,しおから,富山,"14,290","20,004,529","1,400"
2004,しおから,石川,"1,310","2,012,668","1,536"
2004,しおから,静岡,"5,509","4,893,567",888
2004,しおから,三重,770,"824,671","1,071"
2004,しおから,兵庫,240,"328,272","1,368"
2004,しおから,大分,113,"80,640",714
2004,塩だら,北海道,"7,315","3,168,380",433
2004,塩だら,青森,11,"1,596",145
2004,塩だら,宮城,"3,254","1,818,539",559
2004,塩だら,千葉,6,"3,150",525
2004,塩だら,富山,"2,832","3,422,013","1,208"
2004,塩だら,石川,942,"425,830",452
2004,塩だら,兵庫,5,"4,515",903
2004,塩にしん,東京,80,"30,618",383
2004,塩かれい,北海道,"76,185","18,957,135",249
2004,塩かれい,宮城,1,"5,492","5,492"
2004,塩かれい,茨城,19,"28,455","1,498"
2004,塩かれい,千葉,105,"59,829",570
2004,塩かれい,石川,"78,550","41,261,950",525
2004,塩かれい,愛知,610,"332,010",544
2004,塩かれい,京都,510,"1,572,375","3,083"
2004,塩かれい,兵庫,"224,707","143,045,596",637
2004,塩かれい,鳥取,"140,177","91,433,229",652
2004,塩かれい,島根,"78,760","90,292,836","1,146"
2004,塩するめ,北海道,590,"319,781",542
2004,塩するめ,青森,"1,900","1,484,637",781
2004,塩するめ,富山,"29,012","28,900,301",996
2004,塩するめ,石川,654,"871,273","1,332"
2004,塩するめ,三重,96,"51,503",536
2004,塩するめ,兵庫,"1,483","858,113",579
2004,塩するめ,鳥取,"1,035","766,920",741
2004,塩するめ,広島,234,"364,929","1,560"
2004,塩するめ,佐賀,266,"216,354",813
2004,すき身,北海道,29,"36,960","1,274"
2004,すき身,岩手,556,"310,132",558
2004,すき身,宮城,"13,844","7,388,362",534
2004,すき身,富山,"1,518","1,572,423","1,036"
2004,すき身,石川,977,"1,022,910","1,047"
2004,すき身,福井,"50,265","51,758,866","1,030"
2004,開きたら,北海道,"18,145","26,997,119","1,488"
2004,開きたら,青森,"21,176","9,394,536",444
2004,開きたら,岩手,"12,142","5,924,400",488
2004,開きたら,宮城,508,"609,000","1,199"
2004,開きたら,千葉,31,"21,656",699
2004,開きたら,富山,341,"273,630",802
2004,開きたら,石川,877,"1,641,040","1,871"
2004,開きたら,愛知,"3,920","1,472,835",376
2004,開きたら,三重,60,"29,820",497
2004,開きたら,兵庫,23,"24,203","1,052"
2004,開きたら,鳥取,900,"122,850",137
2004,開きたら,愛媛,117,"99,120",847
2004,開きあじ,宮城,"1,283","553,016",431
2004,開きあじ,茨城,"12,893","7,134,563",553
2004,開きあじ,千葉,"2,734","1,374,860",503
2004,開きあじ,東京,"20,635","13,298,418",644
2004,開きあじ,神奈川,"2,099","1,861,020",887
2004,開きあじ,富山,"4,152","3,235,834",779
2004,開きあじ,石川,"2,462","1,258,882",511
2004,開きあじ,福井,42,"72,303","1,722"
2004,開きあじ,静岡,"319,060","162,986,391",511
2004,開きあじ,愛知,"2,302","876,720",381
2004,開きあじ,三重,"4,909","3,243,687",661
2004,開きあじ,滋賀,0,"2,835",0
2004,開きあじ,大阪,"18,040","9,838,680",545
2004,開きあじ,兵庫,"3,993","4,264,365","1,068"
2004,開きあじ,鳥取,728,"180,338",248
2004,開きあじ,島根,"7,157","3,193,659",446
2004,開きあじ,山口,366,"276,686",756
2004,開きあじ,佐賀,"16,300","11,065,226",679
2004,開きあじ,長崎,29,"13,608",469
2004,開きさば,宮城,120,"119,577",996
2004,開きさば,茨城,"4,012","1,898,079",473
2004,開きさば,千葉,124,"95,760",772
2004,開きさば,富山,"2,477","1,497,012",604
2004,開きさば,石川,275,"469,691","1,708"
2004,開きさば,福井,2,"5,103","2,552"
2004,開きさば,静岡,"1,285","552,053",430
2004,開きさば,愛知,7,"9,072","1,296"
2004,開きさば,三重,61,"49,403",810
2004,開きさば,兵庫,"2,829","2,991,408","1,057"
2004,開きさば,鳥取,307,"101,241",330
2004,開きさば,島根,"6,886","7,312,683","1,062"
2004,開きさば,山口,112,"73,080",653
2004,開きさば,大分,536,"1,393,497","2,600"
2004,干ふぐ,北海道,0,0,0
2004,干ふぐ,新潟,41,"83,951","2,048"
2004,干ふぐ,富山,244,"320,507","1,314"
2004,干ふぐ,石川,"1,536","2,911,940","1,896"
2004,干ふぐ,福井,50,"89,250","1,785"
2004,干ふぐ,兵庫,8,"21,840","2,730"
2004,干ふぐ,島根,193,"294,924","1,528"
2004,干ふぐ,山口,"13,655","10,831,615",793
2004,干ふぐ,福岡,"15,172","26,013,425","1,715"
2004,干ふぐ,長崎,"24,951","71,296,839","2,857"
2004,干ふぐ,熊本,0,"4,725",0
2004,丸干いわし,岩手,216,"60,480",280
2004,丸干いわし,宮城,20,"44,710","2,236"
2004,丸干いわし,茨城,205,"77,700",379
2004,丸干いわし,千葉,"13,290","5,270,700",397
2004,丸干いわし,東京,"1,223","1,050,073",859
2004,丸干いわし,富山,"12,580","10,594,353",842
2004,丸干いわし,石川,"16,627","4,846,569",291
2004,丸干いわし,静岡,239,"631,260","2,641"
2004,丸干いわし,愛知,"3,461","4,621,600","1,335"
2004,丸干いわし,三重,"2,072","1,154,801",557
2004,丸干いわし,大阪,"2,210","1,752,577",793
2004,丸干いわし,兵庫,"5,114","5,751,683","1,125"
2004,丸干いわし,和歌山,"2,659","3,581,550","1,347"
2004,丸干いわし,鳥取,288,"224,910",781
2004,丸干いわし,島根,"95,754","65,473,765",684
2004,丸干いわし,広島,36,"52,920","1,470"
2004,丸干いわし,山口,"54,917","23,848,449",434
2004,丸干いわし,愛媛,"1,220","946,680",776
2004,丸干いわし,高知,"1,740","1,493,922",859
2004,丸干いわし,大分,"31,196","24,267,120",778
2004,丸干いわし,宮崎,"7,756","6,298,259",812
2004,丸干いわし,鹿児島,"3,704","3,364,087",908
2004,丸干あじ,宮城,1,"2,762","2,762"
2004,丸干あじ,茨城,31,"18,018",581
2004,丸干あじ,富山,671,"431,054",642
2004,丸干あじ,石川,37,"7,056",191
2004,丸干あじ,福井,12,"20,160","1,680"
2004,丸干あじ,愛知,213,"141,624",665
2004,丸干あじ,大阪,28,"13,230",473
2004,丸干あじ,兵庫,807,"368,424",457
2004,丸干あじ,鳥取,444,"573,615","1,292"
2004,丸干あじ,島根,"2,035","1,304,873",641
2004,丸干あじ,山口,8,"2,100",263
2004,丸干あじ,大分,66,"18,270",277
2004,丸干あじ,宮崎,120,"124,425","1,037"
2004,干はたはた,北海道,"3,521","708,825",201
2004,干はたはた,宮城,63,"42,189",670
2004,干はたはた,茨城,2,"3,150","1,575"
2004,干はたはた,富山,115,"36,351",316
2004,干はたはた,石川,"10,266","5,625,984",548
2004,干はたはた,三重,142,"208,373","1,467"
2004,干はたはた,兵庫,"160,841","128,225,728",797
2004,干はたはた,島根,529,"347,760",657
2004,干はたはた,山口,15,"2,441",163
2004,丸干いか,北海道,820,"714,252",871
2004,丸干いか,青森,"2,242","1,411,032",629
2004,丸干いか,岩手,"1,858","2,005,311","1,079"
2004,丸干いか,東京,8,"6,048",756
2004,丸干いか,新潟,979,"571,937",584
2004,丸干いか,富山,"4,793","4,040,798",843
2004,丸干いか,石川,"22,915","26,937,461","1,176"
2004,丸干いか,福井,"34,953","48,624,810","1,391"
2004,丸干いか,大阪,10,"17,850","1,785"
2004,丸干いか,兵庫,300,"198,030",660
2004,丸干いか,鳥取,72,"51,030",709
2004,煮干いわし,宮城,14,"29,443","2,103"
2004,煮干いわし,茨城,145,"281,049","1,938"
2004,煮干いわし,千葉,39,"32,813",841
2004,煮干いわし,東京,"9,826","8,100,535",824
2004,煮干いわし,神奈川,"1,852","1,436,191",775
2004,煮干いわし,富山,"1,519","1,778,649","1,171"
2004,煮干いわし,石川,602,"593,146",985
2004,煮干いわし,福井,45,"17,955",399
2004,煮干いわし,静岡,312,"378,263","1,212"
2004,煮干いわし,愛知,669,"557,970",834
2004,煮干いわし,三重,"2,714","1,502,624",554
2004,煮干いわし,大阪,"1,762","1,571,961",892
2004,煮干いわし,兵庫,514,"526,786","1,025"
2004,煮干いわし,和歌山,65,"73,500","1,131"
2004,煮干いわし,島根,"15,567","16,561,386","1,064"
2004,煮干いわし,広島,72,"135,923","1,888"
2004,煮干いわし,山口,154,"103,374",671
2004,煮干いわし,長崎,"5,917","5,507,635",931
2004,煮干いわし,宮崎,36,"17,010",473
2004,煮干いわし,鹿児島,320,"176,400",551
2004,たいはくちりめん,宮城,229,"424,200","1,852"
2004,たいはくちりめん,茨城,"15,736","28,281,416","1,797"
2004,たいはくちりめん,千葉,"6,253","7,933,328","1,269"
2004,たいはくちりめん,東京,"30,977","37,233,358","1,202"
2004,たいはくちりめん,石川,"7,228","9,750,498","1,349"
2004,たいはくちりめん,静岡,"21,232","28,350,221","1,335"
2004,たいはくちりめん,愛知,"50,257","69,331,770","1,380"
2004,たいはくちりめん,三重,78,"128,835","1,652"
2004,たいはくちりめん,大阪,"40,645","43,538,641","1,071"
2004,たいはくちりめん,兵庫,"35,426","36,726,981","1,037"
2004,たいはくちりめん,和歌山,"34,068","37,762,106","1,108"
2004,たいはくちりめん,広島,"2,973","6,741,919","2,268"
2004,たいはくちりめん,香川,"5,064","7,524,983","1,486"
2004,たいはくちりめん,愛媛,"1,352","1,528,674","1,131"
2004,たいはくちりめん,福岡,"14,435","21,789,577","1,509"
2004,たいはくちりめん,宮崎,60,"86,816","1,447"
2004,たづくり,茨城,180,"274,052","1,523"
2004,たづくり,東京,615,"745,070","1,211"
2004,たづくり,富山,"6,131","6,629,302","1,081"
2004,たづくり,石川,132,"198,293","1,502"
2004,たづくり,大阪,262,"192,991",737
2004,たづくり,兵庫,27,"102,060","3,780"
2004,たづくり,島根,79,"77,318",979
2004,たづくり,広島,3,"3,780","1,260"
2004,たづくり,山口,117,"85,995",735
2004,たづくり,宮崎,"1,088","1,285,491","1,182"
2004,ぼうたら,北海道,"11,025","45,364,095","4,115"
2004,ぼうたら,東京,440,"578,550","1,315"
2004,ぼうたら,新潟,34,"55,230","1,624"
2004,ぼうたら,富山,90,"84,420",938
2004,ぼうたら,石川,"1,783","5,601,582","3,142"
2004,身欠にしん,北海道,"393,893","285,787,873",726
2004,身欠にしん,宮城,"5,290","2,444,190",462
2004,身欠にしん,東京,"52,143","11,129,265",213
2004,身欠にしん,富山,"30,655","21,703,903",708
2004,身欠にしん,石川,"65,488","47,468,158",725
2004,身欠にしん,福井,"15,479","16,406,340","1,060"
2004,身欠にしん,三重,42,"19,110",455
2004,身欠にしん,大阪,"3,090","487,095",158
2004,干するめ,北海道,"20,810","30,486,373","1,465"
2004,干するめ,青森,"2,265","2,221,170",981
2004,干するめ,岩手,410,"735,945","1,795"
2004,干するめ,宮城,922,"1,343,102","1,457"
2004,干するめ,千葉,"1,380","2,598,120","1,883"
2004,干するめ,東京,"8,990","13,361,639","1,486"
2004,干するめ,富山,"41,455","28,742,897",693
2004,干するめ,石川,"2,464","2,552,340","1,036"
2004,干するめ,福井,820,"2,385,180","2,909"
2004,干するめ,愛知,330,"1,013,880","3,072"
2004,干するめ,三重,1,"1,260","1,260"
2004,干するめ,大阪,380,"1,224,090","3,221"
2004,干するめ,兵庫,623,"596,243",957
2004,干ぶり,青森,24,"7,560",315
2004,桜干いわし,千葉,"7,089","6,738,883",951
2004,桜干いわし,富山,918,"1,400,718","1,526"
2004,桜干いわし,石川,232,"178,885",771
2004,桜干いわし,静岡,774,"488,556",631
2004,桜干いわし,愛知,12,"11,340",945
2004,桜干いわし,三重,"3,356","2,919,898",870
2004,桜干いわし,兵庫,12,"7,560",630
